LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NOR,FISHLAND,TOT,USD,A,1997,1309324633,
NOR,FISHLAND,TOT,USD,A,1998,1398175282,
NOR,FISHLAND,TOT,USD,A,1999,1279425679,
NOR,FISHLAND,TOT,USD,A,2000,1113306783,
NOR,FISHLAND,TOT,USD,A,2001,1279428370,
NOR,FISHLAND,TOT,USD,A,2002,1405731161,
NOR,FISHLAND,TOT,USD,A,2003,1262788825,
NOR,FISHLAND,TOT,USD,A,2004,1550279366,
NOR,FISHLAND,TOT,USD,A,2005,1819853559,
NOR,FISHLAND,TOT,USD,A,2006,1828951893,
NOR,FISHLAND,TOT,USD,A,2007,2065620490,
NOR,FISHLAND,TOT,USD,A,2008,2162605055,
NOR,FISHLAND,TOT,USD,A,2009,1801117410,C
NOR,FISHLAND,TOT,USD,A,2010,2212606978,C
NOR,FISHLAND,TOT,USD,A,2011,2869465115,
NOR,FISHLAND,TOT,USD,A,2012,2450365978,
NOR,FISHLAND,TOT,USD,A,2013,2166908153,
NOR,FISHLAND,TOT,USD,A,2014,2300491422,
NOR,FISHLAND,TOT,USD,A,2015,2106648499,
NOR,FISHLAND,TOT,USD,A,2016,2228588474,
NOR,FISHLAND,TOT,USD,A,2017,2257145317,
NOR,FISHLAND,TOT,USD,A,2018,2567176605,
NOR,FISHLAND,TOT,USD,A,2019,2461873710,
NOR,FISHLAND,TOT,USD,A,2020,2437344210,
POL,FISHLAND,TOT,TONNE,A,1995,241237.5,
POL,FISHLAND,TOT,TONNE,A,1996,406598.7,
POL,FISHLAND,TOT,TONNE,A,1997,381000,
POL,FISHLAND,TOT,TONNE,A,1998,286700,
POL,FISHLAND,TOT,TONNE,A,1999,234800,
POL,FISHLAND,TOT,TONNE,A,2000,200139,
POL,FISHLAND,TOT,TONNE,A,2001,207360,
POL,FISHLAND,TOT,TONNE,A,2002,204402,
POL,FISHLAND,TOT,TONNE,A,2003,160261,
POL,FISHLAND,TOT,TONNE,A,2004,122671.9693,
POL,FISHLAND,TOT,TONNE,A,2005,122535.0693,
POL,FISHLAND,TOT,TONNE,A,2006,102885.153,
POL,FISHLAND,TOT,TONNE,A,2007,106343.3582,
POL,FISHLAND,TOT,TONNE,A,2008,92546.261,
POL,FISHLAND,TOT,TONNE,A,2009,129851.4958,
POL,FISHLAND,TOT,TONNE,A,2010,108395.3214,
POL,FISHLAND,TOT,TONNE,A,2011,109172.4348,
POL,FISHLAND,TOT,TONNE,A,2012,118532.4704,
POL,FISHLAND,TOT,TONNE,A,2013,132306.7539,
POL,FISHLAND,TOT,TONNE,A,2014,116824.623,
POL,FISHLAND,TOT,TONNE,A,2015,132855.9148,
POL,FISHLAND,TOT,TONNE,A,2016,137461.9514,
POL,FISHLAND,TOT,TONNE,A,2017,135733.7782,
POL,FISHLAND,TOT,TONNE,A,2018,153450.6544,
POL,FISHLAND,TOT,TONNE,A,2019,121317.0853,
POL,FISHLAND,TOT,TONNE,A,2020,113967.1955,
POL,FISHLAND,TOT,USD,A,1995,175308618.6,
POL,FISHLAND,TOT,USD,A,1996,215052388.9,
POL,FISHLAND,TOT,USD,A,1997,191406735.3,
POL,FISHLAND,TOT,USD,A,1998,181059906.6,
POL,FISHLAND,TOT,USD,A,1999,141670245.9,
POL,FISHLAND,TOT,USD,A,2000,88197614.36,
POL,FISHLAND,TOT,USD,A,2001,85955808.96,
POL,FISHLAND,TOT,USD,A,2002,63836363.71,
POL,FISHLAND,TOT,USD,A,2003,57037426.55,
POL,FISHLAND,TOT,USD,A,2004,37370662.39,
POL,FISHLAND,TOT,USD,A,2005,37886413.83,
POL,FISHLAND,TOT,USD,A,2006,43018239.28,
POL,FISHLAND,TOT,USD,A,2007,45788490.46,
POL,FISHLAND,TOT,USD,A,2008,36514908.27,
POL,FISHLAND,TOT,USD,A,2009,39321935.12,
POL,FISHLAND,TOT,USD,A,2010,40408186.15,
POL,FISHLAND,TOT,USD,A,2011,48416760.74,
POL,FISHLAND,TOT,USD,A,2012,57185923.55,
POL,FISHLAND,TOT,USD,A,2013,58594008.63,
POL,FISHLAND,TOT,USD,A,2014,49752586.92,
POL,FISHLAND,TOT,USD,A,2015,43836962.07,
POL,FISHLAND,TOT,USD,A,2016,43517850.65,
POL,FISHLAND,TOT,USD,A,2017,45371303.71,
POL,FISHLAND,TOT,USD,A,2018,48841958.17,
POL,FISHLAND,TOT,USD,A,2019,41170822.78,
POL,FISHLAND,TOT,USD,A,2020,38988870.37,
PRT,FISHLAND,TOT,TONNE,A,1995,246011.211,
PRT,FISHLAND,TOT,TONNE,A,1996,221496.7935,
PRT,FISHLAND,TOT,TONNE,A,1997,204359.757,
PRT,FISHLAND,TOT,TONNE,A,1998,209349.3038,
PRT,FISHLAND,TOT,TONNE,A,1999,189057.02,
PRT,FISHLAND,TOT,TONNE,A,2000,169554.327,
PRT,FISHLAND,TOT,TONNE,A,2001,167369.2625,
PRT,FISHLAND,TOT,TONNE,A,2002,173224.6912,
PRT,FISHLAND,TOT,TONNE,A,2003,183862.7217,
PRT,FISHLAND,TOT,TONNE,A,2004,185217.1481,
PRT,FISHLAND,TOT,TONNE,A,2005,177107.6193,
PRT,FISHLAND,TOT,TONNE,A,2006,177298.9539,
PRT,FISHLAND,TOT,TONNE,A,2007,189943.4869,
PRT,FISHLAND,TOT,TONNE,A,2008,201822.2464,
PRT,FISHLAND,TOT,TONNE,A,2009,174716.0959,
PRT,FISHLAND,TOT,TONNE,A,2010,217337.4814,
PRT,FISHLAND,TOT,TONNE,A,2011,233988.2,
PRT,FISHLAND,TOT,TONNE,A,2012,208704.8,
PRT,FISHLAND,TOT,TONNE,A,2013,207108.872,
PRT,FISHLAND,TOT,TONNE,A,2014,173237.6429,
PRT,FISHLAND,TOT,TONNE,A,2015,183336.4788,
PRT,FISHLAND,TOT,TONNE,A,2016,187590.3931,
PRT,FISHLAND,TOT,TONNE,A,2017,175404.62,
PRT,FISHLAND,TOT,TONNE,A,2018,172134.96,
PRT,FISHLAND,TOT,TONNE,A,2019,190612.61,
PRT,FISHLAND,TOT,TONNE,A,2020,161295.8691,P
PRT,FISHLAND,TOT,USD,A,1995,377115508.7,
PRT,FISHLAND,TOT,USD,A,1996,356256641.9,
PRT,FISHLAND,TOT,USD,A,1997,311154239.4,
PRT,FISHLAND,TOT,USD,A,1998,317109163,
PRT,FISHLAND,TOT,USD,A,1999,300222973.6,
PRT,FISHLAND,TOT,USD,A,2000,252449628,
PRT,FISHLAND,TOT,USD,A,2001,261136268.2,
PRT,FISHLAND,TOT,USD,A,2002,286669298.1,
PRT,FISHLAND,TOT,USD,A,2003,329147575.3,
PRT,FISHLAND,TOT,USD,A,2004,324188314,
PRT,FISHLAND,TOT,USD,A,2005,319010991.2,
PRT,FISHLAND,TOT,USD,A,2006,297373587.8,
PRT,FISHLAND,TOT,USD,A,2007,377129408.4,
PRT,FISHLAND,TOT,USD,A,2008,593452559.7,
PRT,FISHLAND,TOT,USD,A,2009,506217136.1,
PRT,FISHLAND,TOT,USD,A,2010,575866068.5,
PRT,FISHLAND,TOT,USD,A,2011,601828882.9,
PRT,FISHLAND,TOT,USD,A,2012,577578970.8,
PRT,FISHLAND,TOT,USD,A,2013,555135829.5,
PRT,FISHLAND,TOT,USD,A,2014,499736277.9,
PRT,FISHLAND,TOT,USD,A,2015,413103014.7,
PRT,FISHLAND,TOT,USD,A,2016,528394518.4,
PRT,FISHLAND,TOT,USD,A,2017,549930775.1,
PRT,FISHLAND,TOT,USD,A,2018,590780590.2,
PRT,FISHLAND,TOT,USD,A,2019,574573342.8,
PRT,FISHLAND,TOT,USD,A,2020,533186860.4,P
ESP,FISHLAND,TOT,TONNE,A,1995,1080752,
ESP,FISHLAND,TOT,TONNE,A,1996,1054094,
ESP,FISHLAND,TOT,TONNE,A,1997,1016015,
ESP,FISHLAND,TOT,TONNE,A,1998,1106114,
ESP,FISHLAND,TOT,TONNE,A,1999,1087077,
ESP,FISHLAND,TOT,TONNE,A,2000,983808,
ESP,FISHLAND,TOT,TONNE,A,2001,962825,
ESP,FISHLAND,TOT,TONNE,A,2002,918245,
ESP,FISHLAND,TOT,TONNE,A,2003,876471,
ESP,FISHLAND,TOT,TONNE,A,2004,700715,
ESP,FISHLAND,TOT,TONNE,A,2005,703266,
ESP,FISHLAND,TOT,TONNE,A,2006,777558,
ESP,FISHLAND,TOT,TONNE,A,2007,836786,
ESP,FISHLAND,TOT,TONNE,A,2008,891294,
ESP,FISHLAND,TOT,TONNE,A,2009,703944.7,
ESP,FISHLAND,TOT,TONNE,A,2010,755465.3,
ESP,FISHLAND,TOT,TONNE,A,2011,712676.69,
ESP,FISHLAND,TOT,TONNE,A,2012,732943.94,
ESP,FISHLAND,TOT,TONNE,A,2013,868277.66,
ESP,FISHLAND,TOT,TONNE,A,2014,1079019.3,
ESP,FISHLAND,TOT,TONNE,A,2015,838977.03,
ESP,FISHLAND,TOT,TONNE,A,2016,799599.12,
ESP,FISHLAND,TOT,TONNE,A,2017,851353.04,
ESP,FISHLAND,TOT,TONNE,A,2018,920834.17,
ESP,FISHLAND,TOT,TONNE,A,2020,662480.0606,
ESP,FISHLAND,TOT,USD,A,1995,2529235243,
ESP,FISHLAND,TOT,USD,A,1996,3246294222,
ESP,FISHLAND,TOT,USD,A,1997,3774746386,
ESP,FISHLAND,TOT,USD,A,1998,2281643513,
ESP,FISHLAND,TOT,USD,A,1999,1869358770,
ESP,FISHLAND,TOT,USD,A,2000,1614053615,
ESP,FISHLAND,TOT,USD,A,2001,1623790566,
ESP,FISHLAND,TOT,USD,A,2002,1846087161,
ESP,FISHLAND,TOT,USD,A,2003,2116412941,
ESP,FISHLAND,TOT,USD,A,2004,2295647416,
ESP,FISHLAND,TOT,USD,A,2005,1880677408,
ESP,FISHLAND,TOT,USD,A,2006,2108289259,
ESP,FISHLAND,TOT,USD,A,2007,2288574441,
ESP,FISHLAND,TOT,USD,A,2008,2801287838,
ESP,FISHLAND,TOT,USD,A,2009,2491219258,
ESP,FISHLAND,TOT,USD,A,2010,2475897685,
ESP,FISHLAND,TOT,USD,A,2011,2455364980,
ESP,FISHLAND,TOT,USD,A,2012,2368745056,
ESP,FISHLAND,TOT,USD,A,2013,2840685042,
ESP,FISHLAND,TOT,USD,A,2014,3577355674,
ESP,FISHLAND,TOT,USD,A,2015,2274622968,
ESP,FISHLAND,TOT,USD,A,2016,2249843071,
ESP,FISHLAND,TOT,USD,A,2017,2274354116,
ESP,FISHLAND,TOT,USD,A,2018,2175884364,
ESP,FISHLAND,TOT,USD,A,2020,1661611289,
SWE,FISHLAND,TOT,TONNE,A,1995,379182,
SWE,FISHLAND,TOT,TONNE,A,1996,332760,
SWE,FISHLAND,TOT,TONNE,A,1997,353762.5515,
SWE,FISHLAND,TOT,TONNE,A,1998,436654.2299,
SWE,FISHLAND,TOT,TONNE,A,1999,349846.1168,
SWE,FISHLAND,TOT,TONNE,A,2000,340472.9713,
SWE,FISHLAND,TOT,TONNE,A,2001,314856.1639,
SWE,FISHLAND,TOT,TONNE,A,2002,293514.6439,
SWE,FISHLAND,TOT,TONNE,A,2003,283932.8884,
SWE,FISHLAND,TOT,TONNE,A,2004,261207.9647,
SWE,FISHLAND,TOT,TONNE,A,2005,240580.3267,
SWE,FISHLAND,TOT,TONNE,A,2006,250990.83,
SWE,FISHLAND,TOT,TONNE,A,2007,227870.9058,
SWE,FISHLAND,TOT,TONNE,A,2008,222776.16,
SWE,FISHLAND,TOT,TONNE,A,2009,200837.4241,
SWE,FISHLAND,TOT,TONNE,A,2010,205309.5694,
SWE,FISHLAND,TOT,TONNE,A,2011,177999.023,
SWE,FISHLAND,TOT,TONNE,A,2012,150382.828,
SWE,FISHLAND,TOT,TONNE,A,2013,178236.8039,
SWE,FISHLAND,TOT,TONNE,A,2014,172345.9117,
SWE,FISHLAND,TOT,TONNE,A,2015,202879.5684,
SWE,FISHLAND,TOT,TONNE,A,2016,198002.4361,
SWE,FISHLAND,TOT,TONNE,A,2017,221768.9196,
SWE,FISHLAND,TOT,TONNE,A,2018,214967.7055,
SWE,FISHLAND,TOT,TONNE,A,2019,178226.145,
SWE,FISHLAND,TOT,TONNE,A,2020,171099.854,
SWE,FISHLAND,TOT,USD,A,1997,180884752.8,
SWE,FISHLAND,TOT,USD,A,1998,144902203.2,
SWE,FISHLAND,TOT,USD,A,1999,128224989.6,
SWE,FISHLAND,TOT,USD,A,2000,115750775.1,
SWE,FISHLAND,TOT,USD,A,2001,125201347.7,
SWE,FISHLAND,TOT,USD,A,2002,120361947.7,
SWE,FISHLAND,TOT,USD,A,2003,120781332.6,
SWE,FISHLAND,TOT,USD,A,2004,127488374.5,
SWE,FISHLAND,TOT,USD,A,2005,130624706.3,
SWE,FISHLAND,TOT,USD,A,2006,146951870.3,
SWE,FISHLAND,TOT,USD,A,2007,173525278.2,
SWE,FISHLAND,TOT,USD,A,2008,164111416.9,
SWE,FISHLAND,TOT,USD,A,2009,131772593.1,
SWE,FISHLAND,TOT,USD,A,2010,143095431.1,
SWE,FISHLAND,TOT,USD,A,2011,172073874.2,
SWE,FISHLAND,TOT,USD,A,2012,167547849.8,
SWE,FISHLAND,TOT,USD,A,2013,165778127.3,
SWE,FISHLAND,TOT,USD,A,2014,135317777,
SWE,FISHLAND,TOT,USD,A,2015,126360025.4,
SWE,FISHLAND,TOT,USD,A,2016,136161387.2,
SWE,FISHLAND,TOT,USD,A,2017,148299160.8,
SWE,FISHLAND,TOT,USD,A,2018,133471879.4,
SWE,FISHLAND,TOT,USD,A,2019,114500427,
SWE,FISHLAND,TOT,USD,A,2020,106460556.4,
TUR,FISHLAND,TOT,TONNE,A,1995,582046,
TUR,FISHLAND,TOT,TONNE,A,1996,473695,
TUR,FISHLAND,TOT,TONNE,A,1997,403940,
TUR,FISHLAND,TOT,TONNE,A,1998,432700,
TUR,FISHLAND,TOT,TONNE,A,1999,523634,
TUR,FISHLAND,TOT,TONNE,A,2000,460521,
TUR,FISHLAND,TOT,TONNE,A,2001,484410,
TUR,FISHLAND,TOT,TONNE,A,2002,522744,
TUR,FISHLAND,TOT,TONNE,A,2003,463074,
TUR,FISHLAND,TOT,TONNE,A,2004,504897,
TUR,FISHLAND,TOT,TONNE,A,2005,380381,
TUR,FISHLAND,TOT,TONNE,A,2006,488966,
TUR,FISHLAND,TOT,TONNE,A,2007,589129,
TUR,FISHLAND,TOT,TONNE,A,2008,453113,
TUR,FISHLAND,TOT,TONNE,A,2009,425046,
TUR,FISHLAND,TOT,TONNE,A,2010,445680,
TUR,FISHLAND,TOT,TONNE,A,2011,477658.4,
TUR,FISHLAND,TOT,TONNE,A,2012,396322,
TUR,FISHLAND,TOT,TONNE,A,2013,339046.9,
TUR,FISHLAND,TOT,TONNE,A,2014,266077.6,
TUR,FISHLAND,TOT,TONNE,A,2015,397730.7,
TUR,FISHLAND,TOT,TONNE,A,2016,301582.1,
TUR,FISHLAND,TOT,TONNE,A,2017,322172.5,
TUR,FISHLAND,TOT,TONNE,A,2018,283954.8,
TUR,FISHLAND,TOT,TONNE,A,2019,431571.7,
TUR,FISHLAND,TOT,TONNE,A,2020,331280.8,
TUR,FISHLAND,TOT,USD,A,1995,1016240617,
TUR,FISHLAND,TOT,USD,A,1996,994293941.1,
TUR,FISHLAND,TOT,USD,A,1997,749426058.5,
TUR,FISHLAND,TOT,USD,A,1998,795868871.8,
TUR,FISHLAND,TOT,USD,A,1999,615603324,
TUR,FISHLAND,TOT,USD,A,2000,534212852,
TUR,FISHLAND,TOT,USD,A,2001,364589754.8,
TUR,FISHLAND,TOT,USD,A,2002,380657861.4,
TUR,FISHLAND,TOT,USD,A,2003,530063033,
TUR,FISHLAND,TOT,USD,A,2004,717055399.1,
TUR,FISHLAND,TOT,USD,A,2005,1090006016,
TUR,FISHLAND,TOT,USD,A,2006,1103942882,
TUR,FISHLAND,TOT,USD,A,2007,918930756,
TUR,FISHLAND,TOT,USD,A,2008,756844685.3,
TUR,FISHLAND,TOT,USD,A,2009,463227106.6,
TUR,FISHLAND,TOT,USD,A,2010,624324507.7,
TUR,FISHLAND,TOT,USD,A,2011,614792203.3,
TUR,FISHLAND,TOT,USD,A,2012,614880171.6,
TUR,FISHLAND,TOT,USD,A,2013,584993607.2,
TUR,FISHLAND,TOT,USD,A,2014,452882860,
TUR,FISHLAND,TOT,USD,A,2015,415166697.3,
TUR,FISHLAND,TOT,USD,A,2016,404916854.5,
TUR,FISHLAND,TOT,USD,A,2017,385770845.7,
TUR,FISHLAND,TOT,USD,A,2018,355824684.9,
TUR,FISHLAND,TOT,USD,A,2019,388352741,
TUR,FISHLAND,TOT,USD,A,2020,379178027.6,
GBR,FISHLAND,TOT,TONNE,A,1995,898125.8272,
GBR,FISHLAND,TOT,TONNE,A,1996,873896.7938,
GBR,FISHLAND,TOT,TONNE,A,1997,861926.7684,
GBR,FISHLAND,TOT,TONNE,A,1998,910920.0301,
GBR,FISHLAND,TOT,TONNE,A,1999,822845.697,
GBR,FISHLAND,TOT,TONNE,A,2000,746883.7094,
GBR,FISHLAND,TOT,TONNE,A,2001,739133.0233,
GBR,FISHLAND,TOT,TONNE,A,2002,687106.2152,
GBR,FISHLAND,TOT,TONNE,A,2003,640384.5523,
GBR,FISHLAND,TOT,TONNE,A,2004,654079.4144,
GBR,FISHLAND,TOT,TONNE,A,2005,715435.0395,
GBR,FISHLAND,TOT,TONNE,A,2006,618965.9072,
GBR,FISHLAND,TOT,TONNE,A,2007,613287.9659,
GBR,FISHLAND,TOT,TONNE,A,2008,587452.7088,
GBR,FISHLAND,TOT,TONNE,A,2009,584188.8352,
GBR,FISHLAND,TOT,TONNE,A,2010,608806.6925,
GBR,FISHLAND,TOT,TONNE,A,2011,602753.1996,
GBR,FISHLAND,TOT,TONNE,A,2012,634857.238,
GBR,FISHLAND,TOT,TONNE,A,2013,628288.6659,
GBR,FISHLAND,TOT,TONNE,A,2014,758965.2057,
GBR,FISHLAND,TOT,TONNE,A,2015,709121.5941,
GBR,FISHLAND,TOT,TONNE,A,2016,700845.5013,
GBR,FISHLAND,TOT,TONNE,A,2017,728181.7489,
GBR,FISHLAND,TOT,TONNE,A,2018,700173.0901,
GBR,FISHLAND,TOT,TONNE,A,2019,619548.0788,
GBR,FISHLAND,TOT,TONNE,A,2020,624807.5827,
GBR,FISHLAND,TOT,USD,A,1995,916406567.6,
GBR,FISHLAND,TOT,USD,A,1996,970850500.4,
GBR,FISHLAND,TOT,USD,A,1997,1000669514,
GBR,FISHLAND,TOT,USD,A,1998,1076999376,
GBR,FISHLAND,TOT,USD,A,1999,936258044.3,
GBR,FISHLAND,TOT,USD,A,2000,833148791.1,
GBR,FISHLAND,TOT,USD,A,2001,828759381.7,
GBR,FISHLAND,TOT,USD,A,2002,820941125.2,
GBR,FISHLAND,TOT,USD,A,2003,861859313.2,
GBR,FISHLAND,TOT,USD,A,2004,936076867.1,
GBR,FISHLAND,TOT,USD,A,2005,1043212420,
GBR,FISHLAND,TOT,USD,A,2006,1130594083,
GBR,FISHLAND,TOT,USD,A,2007,1291919185,
GBR,FISHLAND,TOT,USD,A,2008,1162175266,
GBR,FISHLAND,TOT,USD,A,2009,1059279259,
GBR,FISHLAND,TOT,USD,A,2010,1112764334,
GBR,FISHLAND,TOT,USD,A,2011,1334987915,
GBR,FISHLAND,TOT,USD,A,2012,1248733145,
GBR,FISHLAND,TOT,USD,A,2013,1160555986,
GBR,FISHLAND,TOT,USD,A,2014,1423408053,
GBR,FISHLAND,TOT,USD,A,2015,1184987456,
GBR,FISHLAND,TOT,USD,A,2016,1277320646,
GBR,FISHLAND,TOT,USD,A,2017,1275740597,
GBR,FISHLAND,TOT,USD,A,2018,1339119555,
GBR,FISHLAND,TOT,USD,A,2019,1237786485,
GBR,FISHLAND,TOT,USD,A,2020,1010918648,
USA,FISHLAND,TOT,TONNE,A,1995,5328640,
USA,FISHLAND,TOT,TONNE,A,1996,5160328,
USA,FISHLAND,TOT,TONNE,A,1997,5263443,
USA,FISHLAND,TOT,TONNE,A,1998,4946298,
USA,FISHLAND,TOT,TONNE,A,1999,5074925,
USA,FISHLAND,TOT,TONNE,A,2000,4889132,
USA,FISHLAND,TOT,TONNE,A,2001,5109948,
USA,FISHLAND,TOT,TONNE,A,2002,5100464,
USA,FISHLAND,TOT,TONNE,A,2003,5116560,
USA,FISHLAND,TOT,TONNE,A,2004,5168640,
USA,FISHLAND,TOT,TONNE,A,2005,5084781,
USA,FISHLAND,TOT,TONNE,A,2006,5043553,
USA,FISHLAND,TOT,TONNE,A,2007,4952508,
USA,FISHLAND,TOT,TONNE,A,2008,4514685,
USA,FISHLAND,TOT,TONNE,A,2009,4371391,
USA,FISHLAND,TOT,TONNE,A,2010,4540234,
USA,FISHLAND,TOT,TONNE,A,2011,5244355,
USA,FISHLAND,TOT,TONNE,A,2012,5223551,
USA,FISHLAND,TOT,TONNE,A,2013,5200375,
USA,FISHLAND,TOT,TONNE,A,2014,5080287,
USA,FISHLAND,TOT,TONNE,A,2015,5132215,
USA,FISHLAND,TOT,TONNE,A,2016,4984654,
USA,FISHLAND,TOT,TONNE,A,2017,5180631,
USA,FISHLAND,TOT,TONNE,A,2018,4934883,
USA,FISHLAND,TOT,TONNE,A,2019,4951855,
USA,FISHLAND,TOT,TONNE,A,2020,4351990,
USA,FISHLAND,TOT,USD,A,1995,3991295714,
USA,FISHLAND,TOT,USD,A,1996,3710846650,
USA,FISHLAND,TOT,USD,A,1997,3774713741,
USA,FISHLAND,TOT,USD,A,1998,3389467680,
USA,FISHLAND,TOT,USD,A,1999,3713427287,
USA,FISHLAND,TOT,USD,A,2000,3759990075,
USA,FISHLAND,TOT,USD,A,2001,3360477423,
USA,FISHLAND,TOT,USD,A,2002,3270531416,
USA,FISHLAND,TOT,USD,A,2003,3409744092,
USA,FISHLAND,TOT,USD,A,2004,3840209341,
USA,FISHLAND,TOT,USD,A,2005,4013239208,
USA,FISHLAND,TOT,USD,A,2006,4276531754,
USA,FISHLAND,TOT,USD,A,2007,4252622032,
USA,FISHLAND,TOT,USD,A,2008,4480951622,
USA,FISHLAND,TOT,USD,A,2009,4088583469,
USA,FISHLAND,TOT,USD,A,2010,4936559216,
USA,FISHLAND,TOT,USD,A,2011,5865618406,
USA,FISHLAND,TOT,USD,A,2012,6100228602,
USA,FISHLAND,TOT,USD,A,2013,6244331539,
USA,FISHLAND,TOT,USD,A,2014,6141536654,
USA,FISHLAND,TOT,USD,A,2015,5657395732,
USA,FISHLAND,TOT,USD,A,2016,5990036630,
USA,FISHLAND,TOT,USD,A,2017,5868771583,
USA,FISHLAND,TOT,USD,A,2018,6065521498,
USA,FISHLAND,TOT,USD,A,2019,5862588328,
USA,FISHLAND,TOT,USD,A,2020,5037150927,
ARG,FISHLAND,TOT,TONNE,A,1995,1148679.2,
ARG,FISHLAND,TOT,TONNE,A,1996,1249542.7,
ARG,FISHLAND,TOT,TONNE,A,1997,1343218.9,
ARG,FISHLAND,TOT,TONNE,A,1998,1120151.9,
ARG,FISHLAND,TOT,TONNE,A,1999,1020006.5,
ARG,FISHLAND,TOT,TONNE,A,2000,857367.8,
ARG,FISHLAND,TOT,TONNE,A,2001,890767.3,
ARG,FISHLAND,TOT,TONNE,A,2002,889664.4,
ARG,FISHLAND,TOT,TONNE,A,2003,842709.9,
ARG,FISHLAND,TOT,TONNE,A,2004,877372.7,
ARG,FISHLAND,TOT,TONNE,A,2005,868367.9,
ARG,FISHLAND,TOT,TONNE,A,2006,1073752.2,
ARG,FISHLAND,TOT,TONNE,A,2007,919156.4,
ARG,FISHLAND,TOT,TONNE,A,2008,934335,
ARG,FISHLAND,TOT,TONNE,A,2009,771932.3,
ARG,FISHLAND,TOT,TONNE,A,2010,763656.3,
ARG,FISHLAND,TOT,TONNE,A,2011,733129.9,
ARG,FISHLAND,TOT,TONNE,A,2012,691983.5,
ARG,FISHLAND,TOT,TONNE,A,2013,822065.5,
ARG,FISHLAND,TOT,TONNE,A,2014,791151.588,
ARG,FISHLAND,TOT,TONNE,A,2015,767648.508,
ARG,FISHLAND,TOT,TONNE,A,2016,694971.715,
ARG,FISHLAND,TOT,TONNE,A,2017,779214.897,
ARG,FISHLAND,TOT,TONNE,A,2018,791636.128,
ARG,FISHLAND,TOT,TONNE,A,2019,781303.148,
ARG,FISHLAND,TOT,TONNE,A,2020,789779.36,
ARG,FISHLAND,TOT,USD,A,2007,1598118214,
ARG,FISHLAND,TOT,USD,A,2008,1768421443,
ARG,FISHLAND,TOT,USD,A,2009,1248977492,
ARG,FISHLAND,TOT,USD,A,2010,1571957248,
ARG,FISHLAND,TOT,USD,A,2011,1674366027,
ARG,FISHLAND,TOT,USD,A,2012,1629663388,
ARG,FISHLAND,TOT,USD,A,2013,1825186191,
ARG,FISHLAND,TOT,USD,A,2014,1786777109,
ARG,FISHLAND,TOT,USD,A,2015,1840959781,
ARG,FISHLAND,TOT,USD,A,2016,1956559079,
ARG,FISHLAND,TOT,USD,A,2017,2630445712,
ARG,FISHLAND,TOT,USD,A,2018,2812846007,
ARG,FISHLAND,TOT,USD,A,2019,2290635685,
ARG,FISHLAND,TOT,USD,A,2020,2183809951,
CHL,FISHLAND,TOT,TONNE,A,1995,7684000,
CHL,FISHLAND,TOT,TONNE,A,1996,5990000,
CHL,FISHLAND,TOT,TONNE,A,1997,3463000,
CHL,FISHLAND,TOT,TONNE,A,1998,5282000,
CHL,FISHLAND,TOT,TONNE,A,1999,4547000,
CHL,FISHLAND,TOT,TONNE,A,2000,4032000,
CHL,FISHLAND,TOT,TONNE,A,2001,4515000,
CHL,FISHLAND,TOT,TONNE,A,2002,3921000,
CHL,FISHLAND,TOT,TONNE,A,2003,5317000,
CHL,FISHLAND,TOT,TONNE,A,2004,4738000,
CHL,FISHLAND,TOT,TONNE,A,2005,4462000,
CHL,FISHLAND,TOT,TONNE,A,2006,4133000,
CHL,FISHLAND,TOT,TONNE,A,2007,3687282,
CHL,FISHLAND,TOT,TONNE,A,2008,3939377,
CHL,FISHLAND,TOT,TONNE,A,2009,3821714,
CHL,FISHLAND,TOT,TONNE,A,2010,3048322,
CHL,FISHLAND,TOT,TONNE,A,2011,3466963,
CHL,FISHLAND,TOT,TONNE,A,2012,3008910,
CHL,FISHLAND,TOT,TONNE,A,2013,2288872,
CHL,FISHLAND,TOT,TONNE,A,2014,2592811,
CHL,FISHLAND,TOT,TONNE,A,2015,2098360,
CHL,FISHLAND,TOT,TONNE,A,2016,1921691,
CHL,FISHLAND,TOT,TONNE,A,2017,2312603,
CHL,FISHLAND,TOT,TONNE,A,2018,2357237,
CHL,FISHLAND,TOT,TONNE,A,2019,2371212,
CHL,FISHLAND,TOT,TONNE,A,2020,2603715,
CHL,FISHLAND,TOT,USD,A,2007,1562535257,
CHL,FISHLAND,TOT,USD,A,2008,2241344644,
CHL,FISHLAND,TOT,USD,A,2009,2270316413,
CHL,FISHLAND,TOT,USD,A,2010,1240131061,
CHL,FISHLAND,TOT,USD,A,2011,1452211562,
CHL,FISHLAND,TOT,USD,A,2012,1391271792,
CHL,FISHLAND,TOT,USD,A,2013,1700224692,
CHL,FISHLAND,TOT,USD,A,2014,2126968620,
CHL,FISHLAND,TOT,USD,A,2015,1141262715,
CHL,FISHLAND,TOT,USD,A,2016,1093368763,
CHL,FISHLAND,TOT,USD,A,2017,1701244259,
CHL,FISHLAND,TOT,USD,A,2018,1045118516,
CHL,FISHLAND,TOT,USD,A,2019,1048903035,
CHL,FISHLAND,TOT,USD,A,2020,1007624869,
CHN,FISHLAND,TOT,TONNE,A,1995,11305373,
CHN,FISHLAND,TOT,TONNE,A,1996,13402872,
CHN,FISHLAND,TOT,TONNE,A,1997,14752904,
